Nom,prix,link,marque,Description,modele,couleur,cathegorie
Generic PARFUM Royal Ramba 2 bouteille  10ml et 100ml CHIC CLASSE,2500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/956501/1.jpg?5888,Generic,"['Parfum\xa0durable', 'Eau de parfum', 'Qualité supérieur', '10 ML et\xa0100 ML', 'Modèle: Parfum homme', 'Poids (kg): 0.2', 'Couleur: noirrouge', 'Matériau principal: hille de Parfum']",N/B,rouge noir,beaute-hygiene-sante
Sivop Gamme cheveux sulfur-18,2900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/88288/1.jpg?6538,Sivop,"['TYPE DE CHEVEUX: TOUS TYPES DE CHEVEUX', 'PROBLÈMES DE CHEVEUX: PELLICULES, DÉMANGEAISONS', 'Pommade 100ml', 'Champoing 500ml', 'Demelant 500ml', ""Appliquer le shampooing sur vos cheveuxbien mouillés Rincer a l'eau clair et sécher avec une serviette\xa0 Apres vous mettez son huile si vous l'avez oubien une autre crème ou huile"", 'Traitement antiseptique au soufre, le shampooing SULFUR-18', 'nouvelle formule anti-pelliculaire) stimule le cuir chevelu. Il combat les germes, les microbes associés aux pellicules. Facilite le coiffage,soulage les démangeaisons et rend les cheveux plus souples.']",pack,Multicolor,beaute-hygiene-sante
C&F Parfum Vanille 100Ml,1100,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/571021/1.jpg?7483,C&F,"['Type de produit :\xa0Parfum Vanille 100Ml', 'Marue C&F', 'Capacité : 100ML', 'Bon Senteur', 'Durable']",C&F20232003-67,jaune,beaute-hygiene-sante
Generic Tensiomètre Electronique - Noir,12000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/316201/1.jpg?9449,Generic,"['Nom : Tensiomètre numérique', 'Couleur bleue', 'Matériau : ABS', 'Mode de fonctionnement : bouton', ""Mode d'affichage : affichage numérique LCD"", 'Méthode de gonflage : gonflage automatique', ""Mode d'alimentation : 4 piles sèches (non incluses)"", 'Arrêt automatique : 30 secondes sans opération arrêt automatique', 'Taille du produit : 9,8 x 13,8 x 5,7 cm.', 'Taille de la boîte de couleur : 10,9 x 15,6 x 8,3 cm.', 'Poids métal nu : 220g', 'Poids du colis : 410g']",B08,Noir,beaute-hygiene-sante
Sivoderm Antis boutons Gamme sivoderm 3 pièces- unisexe,1700,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/80529/1.jpg?0007,Sivoderm,"['GAMME SIVODERME 3 PIÈCES', '1 SAVON 80G', '1 SURLET 25G', '1 LOTION 90ML', 'Rend propre et unifie']",3 pièces,VERT,beaute-hygiene-sante
Masque à l'argile purifiant au thé vert Bâton Contrôle de l'huile Anti-acné Aubergine - Vert,1900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/694501/1.jpg?1205,(2 avis vérifiés),"['Type de produit : Masque', 'Marque : Green', 'Dimensions du colis \u200e7.6 x 4 x 4 cm', 'Poids : 75 grammes', 'Genre : Unisex']",0.075,Vert,beaute-hygiene-sante
Ghandour Cosmetics Eau de Parfum Homme  Active - Style up - 50ml,480,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/631121/1.jpg?6946,Ghandour Cosmetics,"['Type Produit : Soin pour hommes', 'Marque :\xa0Ghandour Cosmetics - Gamme Homme\xa0STYLE UP', 'Livraison à domicile ou en point relais', 'Quantité: 1']",1,blanc,beaute-hygiene-sante
TOPICREM Lait topicrem hydratant - 500ml - Blanc,7250,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/358511/1.jpg?2353,TOPICREM,"['Marque : topicrem', 'Type : hydratant', 'À utiliser une à deux fois par jour', 'Contenance : 500ml', 'Fabriqué en : Europe']",Lait hydratant,Blanc,beaute-hygiene-sante
"White Gel d'Aloe Vera pour le vissage, les mains et le corps- 300 ml",1500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/52089/1.jpg?8684,White,"[""Gel d'Aloe Vera - 300 ml"", 'Gel hydratant et rafraîchissant', ""Contenant 99% d'aloe vera pur"", ""Après avoir nettoyé votre visage, appliquez le gel d'aloès sur votre visage."", ""Appliquer le gel d'aloès le matin comme crème pour le visage."", ""Appliquer le gel d'aloès le matin comme masque facial.""]",d'Aloe Vera 300ml,N/A,beaute-hygiene-sante
Pocabana Déodorants Roll-On - 50 ML,840,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/037601/1.jpg?2713,Pocabana,"['Type de produit :\xa0 Déodorants Roll-On', 'Capacité : 50 ML', 'Assure une protection longue durée', 'contre la transpiration.', 'Parfum féminin, frais et discret vous offre une sensation de confort et de bien-être tout au long de la journée.', 'Sa formule sans alcool convient à toutes les peaux.', 'Testé dermatologiquement.']",50ml,blanc,beaute-hygiene-sante
Byphasse Lait  éclaircissant Unificateur De Teint à l’Extrait de blé - 500 ml,4600,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/37319/1.jpg?1257,Byphasse,"['BYPHASSE Lait Unificateur De Teintà l’Extrait de blé.', 'Le lait unificateur de teint àl’extrait de blé diminue l’intensité de la couleur des taches sur le cou, lesmains et le corps. Sa formule combine un actif éclaircissant\xa0 naturelle avec de l’allantoïne et des acides alpha hidroxy qui unifient leteint de la peau. Contient de la glycérine et des esters de jojoba pour unehydratation prolongée et une peau lisse et douce. Absorption rapide.', 'Résultat beauté : Intensité de lacouleur des taches diminuée et une peau lisse et douce.', 'Éclaircit,illumine et unifie le teint.', 'Intensité de lacouleur des taches diminuée.', 'Propriétéséclaircissantes.', 'Hydratationlongue durée.', 'Résultatsvisibles dès 4 semaines.', '4 en 1 : visage,cou, mains et corps.', 'Format généreux: 500 ml.']",500ml,ROSE,beaute-hygiene-sante
White Tondeuse  Sans Fil professionnelle - Rechargeable AT 209 - 3W - Bleu,3000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/27439/1.jpg?5279,White,"['Qualité professionnelle', 'Rechargeable et à batterie interchangeable', 'Tête de coupe en metal', '1 sabots', 'Moteur silencieux et ultra puissant.', '220V, 3W', 'Bruit inferieur à 70dB', 'Idéal pour hommes\u200e,\u200e bébé & enfants']",At -209,Bleu,beaute-hygiene-sante
Shower to Shower Déodorant Bille Homme Cool Musk 48h - 50ml,790,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/707121/1.jpg?9673,Shower to Shower,"['Type Produit : Déodorant', 'Marque : Shower to Shower', 'Nom : Déodorant Men', 'Contenance : 50ML', 'Livraison à domicile ou en point relais']",1,Blanc,beaute-hygiene-sante
The Ordinary - AHA 30% + BHA 2% Peeling solution,6900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/900401/1.jpg?4909,The Ordinary,"['Exfolie la peau', 'Vegan', 'Répare les imperfections', 'Unifie le teint', ""Booste l'éclat de la peau""]",AHA 30% + BHA 2% Peeling solution,Rouge,beaute-hygiene-sante
Garnier Shampoing ULTRA DOUX  AVOCAT KARITE 300ML,2790,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/017121/1.jpg?6870,Garnier,"['Type De Produit: Entretien Cheveux', 'Marque:\xa0Garnier', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1']",1,Jumia Mall,beaute-hygiene-sante
Naturelle Viga Spray 150000 - Version Améliorée - 45ml,2950,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/70288/1.jpg?7639,Naturelle,"[""Viga Spray dragon nouvelle version améliorée endurcit\nl'érection et retardé l'éjaculation.Utilisez viga dragon 15mns avant les\nrapports sexuels une a deux spray sur la tête du pénis."", 'Viga Spray dragon', ""Pas d'effets secondaires"", '100% efficace', 'Contenance: 45 ml']",45ml,NOIR,beaute-hygiene-sante
RtopR Liquide de nettoyage dentaire (Blanchiment Dentaire) + 10 coton tiges,3100,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/92489/1.jpg?3844,RtopR,"['Effet blanchissant.', 'Résultat visible dès la 1ère application', 'A long terme', 'Enlève la fluorose dentaire', 'Facile à appliquer']",Blanchiment Dentaire 10ml,blanc,beaute-hygiene-sante
Pharma Care Savon Pharmacare Antibacterien Citron 200 G,600,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/34406/1.jpg?9857,Pharma Care,"['Savon antibactérien', 'Protège et nettoie efficacement votre peau grâce à son action antibactérienne', 'Garantit l’hygiène et la fraicheur pour toute la famille', 'Elimine les mauvaises odeurs et sécurise la peau contre les infections cutanées', 'à base de\xa0citron']",CITRON,BLANC,beaute-hygiene-sante
Generic Gant Exfoliant + Laveuse de dos + Éponge de bain - Kit de bain Exfoliant,3000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/439301/1.jpg?1341,Generic,"['Gant + laveuse de dos+ Éponge', 'Confort optimal', 'Qualité', 'Bien être', 'Satisfaction', 'Excellent rapport qualité  prix']",Kit de bain Exfoliant,Multicolore,beaute-hygiene-sante
La Collection Privée Eau De Parfum Pour Homme Power By Uniparco - 30 Ml,1290,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/022601/1.jpg?7642,La Collection Privée,"['COLLECTION PRIVÉE by Uniparco', 'Eau de Parfum pour Homme', 'POWER', 'Capacite 30ml', 'Longue durée']",POWER,TRANSPARENT,beaute-hygiene-sante
Elite Parfum Orchid Brown  - Elite -100ml,3800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/492301/1.jpg?4555,Elite,"['Produit : Eau de Parfum', 'Nom : Brown Orchid', 'Collection : ELITE', 'Genre : unisex', 'Contenance : Parfum 100ml']",Parfum,Noir,beaute-hygiene-sante
Perfect Man Eau De Cologne Perfect Men Extreme - 400Ml,990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/34406/1.jpg?9854,Perfect Man,"['PERFECT MEN', 'eau de\xa0Cologne pour HOMME', 'Rafraîchit instantanément', 'Procure une sensation de fraîcheur extrême grâce à son parfum intense', 'Redonne de l’énergie après l’effort', 'Contenance ; 400ml']",EXTREME,Bleu,beaute-hygiene-sante
Generic KIT DENTAIRE-BLANCHIMENT dent,3500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/616001/1.jpg?6463,Generic,"['1.\xa0Répartissez le gel sur les deux parties de la gouttière', '2.\xa0Placez la gouttière en bouche', '3.\xa0Positionnez la lampe LED devant la gouttière à moins de 1 cm', '4.\xa0Détendez-vous et démarrez la lampe LED en appuyant sur Start', ""5.\xa0Après 10 minutes, rincez votre bouche avec de l'eau"", ""Renouvelez l'opération 2 fois à partir du point\xa01."", 'La séance dure 20 minutes au total']",Kit dentaire,N/A,beaute-hygiene-sante
Generic Balance Pèse - Personne Électronique Plateau En Verre - Ecran Lcd,6800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/878201/1.jpg?4795,Generic,"['Balance Pèse-Personne Électronique', 'Balance Pèse-Personne Électronique', 'Plateau En Verre', 'Ecran Lcd', 'Capacité 150 Kg', 'Base en verre SECURIT', 'Grand écran facile � lire', 'Mesure du poids', 'Allumage instantané', 'Extinction automatique', 'Dimensions 31.8 x 27.5 cm', 'maximum 150 kg', 'graduation par 100g']",Generic,neant,beaute-hygiene-sante
White Label KIT DENTAIRE-BLANCHIMENT dent,2900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/257001/1.jpg?8544,White Label,"['1.\xa0Répartissez le gel sur les deux parties de la gouttière', '2.\xa0Placez la gouttière en bouche', '3.\xa0Positionnez la lampe LED devant la gouttière à moins de 1 cm', '4.\xa0Détendez-vous et démarrez la lampe LED en appuyant sur Start', ""5.\xa0Après 10 minutes, rincez votre bouche avec de l'eau"", ""Renouvelez l'opération 2 fois à partir du point\xa01."", 'La séance dure 20 minutes au total']",Kit dentaire,N/A,beaute-hygiene-sante
Htc Tondeuse rechargeable avec câble  - At-206 - Blanc,2650,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/48849/1.jpg?2650,Htc,"['Marque: HTC', 'Modèle: AT-206', 'Tension: 220-240V 50  60Hz', 'Autres notes: Power3 Watts', 'Cap1 de protection', 'Lame Oil1 Pc', 'Brosse de nettoyage1 Pc']",AT-206,Blanc,beaute-hygiene-sante
Generic Creme Cyndinal Des Pieds Secs et Abimés - Marron,1800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/534711/1.jpg?5783,Generic,"['Type de produit : Creme Cyndinal Des Pieds', 'Ce produit est tres efficace pour des pieds abimes ou secs', 'Couleur blanche à base de collagene', 'Hydratant et adoucit la peau']",Pieds,Marron,beaute-hygiene-sante
"Generic BIOAQUA – Gel de blanchiment des lèvres, crème de soin pour la peau du corps rose tendre, pour les parties intimes",2900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/72799/1.jpg?0011,Generic,"['Baume Lévres Roses', '100% naturelle', ""Durée variable selon l'individu"", 'Résultats satisfaisants', 'Usage sur les lévres']",Lèvre rose,Rose,beaute-hygiene-sante
TOPICREM Pack de 2 Laits de Corps topicrem - Lait hydratant - 500ml - Blanc,14900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/451811/1.jpg?8025,TOPICREM,"['Marque : topicrem', 'Type : hydratant', 'À utiliser une à deux fois par jour', 'Contenance : 500ml', 'Fabriqué en : Europe']",Lait hydratant,Blanc,beaute-hygiene-sante
Kiki Tondeuse à cheveux Rechargeable Professionnelle - KIKI- NG-699 Plus,8990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/14353/1.jpg?0282,Kiki,"['• Boîtier ABS + lame en acier inoxydable.', '• Batterie au lithium: 2000mAh.', ""• 3-4 heures de charge complète pour 3-4 heures d'utilisation."", '• Avec écran LCD.', '• Accessoires: 4 peignes de guidage, 2 peignes, brosse de nettoyage et adaptateur.']",NG-699Plus,N/A,beaute-hygiene-sante
"Generic 2IN1 Fer à Lisser, à Friser, à Onduler, Brosse,Peigne Chauffants.",6200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/503911/1.jpg?5617,Generic,"['Voltage : 110-240V Volts (Universal Global Voltage)', 'Fréquence : 5060Hz', 'Puissance : 80W', 'Fièvre : PTC', ""Matériau : Alliage de titane respectueux de l'environnement"", 'Vitesse de température réglable :', '1=80-160C 2=160-180C 3=180-210C', 'Chauffage rapide : 60s de préchauffage', 'Personnes applicables : Général', 'Utilisation pour : Cheveux humides et secs', 'Idéal pour : Lissage des cheveux épais et grossiers', ""Appuyez longuement sur le bouton d'alimentation pour démarrer, le chauffage devrait prendre 1 à 2 minutes, il y a trois options de vitesse, double usage humide et sec.""]",ZF88,noir,beaute-hygiene-sante
Kanye Crème antibactérienne contre les Hémorroïdes interne et externe-20g,2600,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/03489/1.jpg?4132,Kanye,"['crème interne hémorroïdes Piles externe', 'Traite les hémorroïdes', 'Internes', 'Externes', 'Poids : 20g', 'Sans effets secondaires', 'Efficace']",Pommade antibactérienne 20g,N/A,beaute-hygiene-sante
Kitty Eau De Cologne Hello Kitty 250 Ml Rose,590,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/148911/1.jpg?5372,Kitty,"['Type de produit :\xa0Eau De Cologne Hello Kitty 250 Ml Rose', 'Marque :\xa0Kitty', 'Capacité : 250 Ml', 'Quantité : 1', 'Bonne Senteur', 'Durable']",1,Multicolore,beaute-hygiene-sante
Generic Huile Essentielle garlic hip pour Augmenter les fesses,2000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/212001/1.jpg?6021,Generic,"['raffermit la peau des hanches', ""élimine les peaux d'orange"", ""appliquez matin et soir, massez jusqu'à pénétration total,"", 'crème des fesses', 'se rincer les mains après chaque utilisation']",1,violet,beaute-hygiene-sante
C&F Parfum Black C&F 100Ml,1100,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/271021/1.jpg?6644,C&F,"['Type de produit :\xa0Parfum Black C&F 100Ml', 'Marue C&F', 'Capacité : 100ML', 'Bon Senteur', 'Durable']",C&F20232003-535,Noir,beaute-hygiene-sante
"Generic Lunettes de Lecture Bloquant la Lumière Bleue pour Homme et Femme, Monture Sans Bords, Anti-Fatigue, Hypermétropie, Presbytes, 1.0-4.0",2850,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/032121/1.jpg?9902,Generic,"['Revêtement : cadre Hmc', 'Matériau : lentille en plastique titane', 'Matériel: Polycarbonate', 'Couleur des verres : transparent', 'Type de lunettes: Lunettes de lecture']",...,...,beaute-hygiene-sante
"Generic Masturbateur érotique Masculin 3 En 1, Jouet Sexuel Multifonctionnel Pour Adultes",7540,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/870121/1.jpg?3235,Generic,"['3 en 1 masturbateur masculin', 'le sexe oral a une apparence et une texture super réelles', 'un visage vivant vous donne une belle expérience visuelle', 'matériaux de sécurité et canaux de texture 3D pour sentir la réalité du sexe oral', 'taille flexible parfaite pour toutes les tailles de D-ick', ""petit, flexible et portable, vous pouvez vous amuser n'importe où"", 'facile à nettoyer et à stocker', 'poids net 635g']",Masturbateur 3 en 1,Marron,beaute-hygiene-sante
Generic Glucomètre Tests de santé + 50 * bandelettes de test + 50 * pointeur - noir,11800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/541811/1.jpg?4413,Generic,"['Couleur : Noir', 'Matériau : ABS', ""Volume d'échantillon de sang : 0,6 μl"", ""Temps d'essai : 5s"", 'Hémostase : 30% à 60%', 'Batterie : pile bouton CR2032 3,0 V', 'Autonomie de la batterie : 1000 tests', 'Plage de mesure : 20-60 mgdL ou 1,1-33,3 mmolL', 'Affichage : affichage numérique à cristaux liquides', ""Temps d'essai : 5 secondes"", 'Température de travail : 5°C à 45°C', 'Mémoire mémoire : 30 groupes', 'Certificat : CE ROHS ISO', 'Volume de la boîte de couleur hôte : 16,5 x 12 x 4,5 cm.', 'Volume de la boîte de couleur du papier test: 7,8 * 6,8 * 4,7 cm', ""Volume de la boîte de couleur de l'aiguille de prélèvement sanguin: 6*4*4cm"", 'Poids du colis : 0,5 kg']",EQ,noir,beaute-hygiene-sante
Clea Bébé Coton Tige en boîte  - 100 pièces,350,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/041121/1.jpg?3624,Clea,"['Type Produit : Coton Tiges pour bébés', 'Marque :\xa0CLEA', 'Livraison à domicile ou en point relais', 'Quantité: 100pcs']",1,BLANC,beaute-hygiene-sante
Nova Shampoing Karité - 500ML,650,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/26519/1.jpg?9993,Nova,"['Type Produit : Soin Corps', 'Marque : Nova', 'Nom : Shampoing', 'Contenance : 500 ML', 'Livraison à domicile ou en point relais']",1,Jumia Mall/Food,beaute-hygiene-sante
Generic Lèvres Roses - Premium  7 jours - Traitement,1400,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/950001/1.jpg?7989,Generic,"['Produit : lèvres roses', 'Couleur rose', 'Application : masser sur les lèvres', 'Fréquences : 2 à 5 par jour', 'Résultat : une semaine']",Lip pink,N/A,beaute-hygiene-sante
