Nom,prix,link,marque,Description,modele,couleur,cathegorie
"Generic Souris Sans Fil Rechargeable Ultra Mince 2,4G, Noir",2470,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/553911/1.jpg?7135,Generic,"['2.4 G transmission stable, plug - and - play, 10 m distance de connexion', 'Interface rechargeable microre, plus de frais de batterie', 'Cliquez tranquillement pour ne plus déranger les autres', 'LED respiratoire couleur (éteinte) bouton de commande en bas de la souris', ""Sensibilité jusqu'à 1600 DPI, commutateur: 800DPI  1200dpi  1600dpi"", '4 boutons - poussoirs à rouleaux pour Bureau Android Box intelligent TV score High - precision Optical System', 'Rouleau de précision', ""La technologie optique s'applique à la plupart des surfaces et à tous les tapis de souris"", 'Conception ergonomique sans fatigue pendant plusieurs heures', 'Applications: ordinateurs de bureau, ordinateurs portables']",Souris sans fil，Souris Bluetooth sans fil,Noir,ordinateurs-accessoires-informatique
Generic 64GB Lecteur flash USB suspendu haute vitesse,2390,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/804021/1.jpg?4068,Generic,"['64GB Lecteur flash USB suspendu haute vitesse', 'Storage Capacity: 64GB', 'Compatible with: Laptops, computers and more', 'Colour: black', 'High Speed']",U DISK-BLACK,BLACK,ordinateurs-accessoires-informatique
Hp IMPRIMANTE MULTI-FONCTIONS HP DeskJet 2320,37900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/03299/1.jpg?1193,Hp,"['Les fonctions: Impression, scan, copie', 'Technologie d’imprimante: Jet d’encre noir et couleur', 'Impression recto verso: Manuel', 'Résolution d’impression: Noir (optimal): jusqu’à 1 200 x 1 200 ppp rendus; Couleur (optimale): jusqu’à 4800 x 1200 ppp optimisés', 'Vitesse d’impression noir: ISO jusqu’à 7,5 ppm, brouillon: jusqu’à 20 ppm', 'Vitesse d’impression couleur: Jusqu’à 5,5 ppm', 'Nombre de cartouches d’impression: 2 (noir et couleur)']",DeskJet 2320,Blanc,ordinateurs-accessoires-informatique
"Generic Sacs à Dos Grande Capacité En Tissu Oxford Pour Hommes, Sacoches De Voyage Légères",6230,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/089411/1.jpg?0416,Generic,"['Matériaux: Oxford, polyester', '100% neuf et de haute qualité', 'Type de fermeture: fermeture éclair\xa0Poche de fermeture à glissière,\xa0poche fendue, poche mobile', 'Occasion: randonnée, camping, alpinisme, tourisme, bicyclette, alpinisme, etc.', ""Emballage Y compris les sacs, le reste pour l 'effet d' image et la présentation""]",Sacs à dos Ordinateur,N/A,ordinateurs-accessoires-informatique
Generic Tapis de souris ciel étoilé antidérapant - 80x30cm,4850,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/987811/1.jpg?5405,Generic,"['Matériel: matériel mercerisé + caoutchouc', 'Taille: 800x300x3mm', 'Poids net: 400 grammes', 'Tapis de souris', 'Livraison à domicile ou en point relais']",Tapis de souris de jeu,Multicolore,ordinateurs-accessoires-informatique
Generic Kit de nettoyage d’écran - Ordinateur - Clavier - Noir,2000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/132811/1.jpg?9745,Generic,"['Catégorie: Kit De Nettoyage', 'Ingrédients gel nettoyant', ""Ordinateur d'équipement Applicable, téléphone portable, appareil photo numérique, ordinateur portable"", ""Taille d'emballage: environ 22*14 cm8.66 * 5.51in"", 'Nettoyant: environ 100 ML', 'Poids du paquet: environ 150g']",0.11,Noir,ordinateurs-accessoires-informatique
Generic Émetteur de réception wifi usb - antenne à gain élevé - 300M,3705,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/103911/1.jpg?6334,Generic,"['Couleur du produit : noir', 'Matériau du produit : matériau ABS + tête USB argentée.', 'Puce du produit : Realtek RTL8192FM', ""Type d'antenne : antenne omnidirectionnelle 5 dBi"", 'Prise en charge de la vitesse du réseau : 300 Mbps', 'Mode réseau : 2,4 GHz', 'Système applicable : Windows VistaXPWin781011 (plug and play sans pilote)']",USB WiFi 300M,noir,ordinateurs-accessoires-informatique
Generic Adaptateur WiFi - 600Mbps 5Ghz USB - Ethernet - Noir,6180,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/757001/1.jpg?7199,Generic,"['Type de produit: Adaptateur wifi', 'Antenne: P C B intégrée', ""type d'interface: USB 2.0"", 'Plage de Fréquence: 2.4GHz + 5GHz', 'Taux de Transmission: 600Mbps (11N: 150Mbps, 11AC: 433Mbps)', 'Tension: DC5V±5%', 'Indicateur LED: Link  ACT']",Adaptateurs réseau USB,Noir,ordinateurs-accessoires-informatique
Generic Souris sans fil éclairée - Noir,2590,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/39489/1.jpg?0662,Generic,"['Souris optique', 'Taille de la souris : 100-120 mm', ""Avec la connexion à l'ordinateur : sans fil"", 'Résolution photoélectrique : 1600 dpi (dpi)', 'Nombre de clés : 6 (clé)', 'Interface : USB', 'Fréquence de transmission sans fil : 2,4 GHz', ""Que ce soit pour soutenir l'ergonomie: support"", 'Résolution réglable : troisième vitesse et inférieure', 'Distance de fonctionnement : 8 (m)', 'Poids du produit : 0,05 (KG)', 'Couleur : Noir, Rouge, Gris, Bleu, Argent']",for computer,noir,ordinateurs-accessoires-informatique
Generic Métal Mini Clé USB 2.0 -126Go,3790,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/422121/1.jpg?2938,Generic,"['Nom du produit :\xa0 Clé USB 2.0 - 64GB', 'Taille du produit :', 'Poids du produit : 15 g', '接口：USB 2.0', '库存持续时间 : 加 10 和持续库存', '使用 une puce de niveau A， elle peut être effacée à plusieurs reprises 100 000 fois', '方便地读取和记录大生命，aucun Pilotealimentation necessaire，il suffit de le Brancher。']",for computer,silver,ordinateurs-accessoires-informatique
"Generic manette de jeu compatible Bluetooth  connectée sans fil,  pour téléphone",8100,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/95489/1.jpg?0767,Generic,"['Notes:', '1. Veuillez permettre une erreur de 0-1cm en raison de la mesure manuelle.', ""Veuillez vous assurer que cela ne vous dérange pas avant d'enchérir."", ""2. En raison de la différence entre les différents moniteurs, l'image peut ne pas refléter la couleur réelle de l'article. Merci!"", 'Emballage Inclus:', '1 x manette de jeu compatible Bluetooth', '1 x Câble USB', '1 x Manua anglais ou chinois']",manette de jeu connectée sans fil,N/A,ordinateurs-accessoires-informatique
Generic Refroidisseur D'ordinateur Portable-noir,13734,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/39489/1.jpg?0667,Generic,"['Refroidisseur Ordinateur Portable', 'Super refroidissement, silencieux，6 Ventilateurs Silencieux', 'Confort ergonomique', 'Ultra-portable, largement compatible', 'Antidérapant, stable', '2 Ports USB Compatible PC']",N/A,Noir,ordinateurs-accessoires-informatique
Generic Souris Sans Fil Verticale - Noir,6980,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/160301/1.jpg?6225,Generic,"['souris sans fil', 'Caractéristiques : Ergonomique', 'Poids du produit : 0,15 kg', 'Connexion avec ordinateur : sans fil', 'Taille du produit : 12,5 x 6,5 x 7,5 cm.']",SB004,Noir,ordinateurs-accessoires-informatique
"Generic Q13B Souris de jeu sans fil rechargeable  - 2,4 G + Bluetooth",3990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/531021/1.jpg?8343,Generic,"['Connexion avec ordinateur : 2.4G+Bluetooth', 'Résolution optique : 1 600 dpi (dpi)', 'Nombre de clés : 6 (clés)', 'Interface : USB', 'Résolution réglable : trois vitesses', 'Distance de fonctionnement : 10 (m)', 'Méthode de travail : photoélectrique', 'Direction de la roue: roue tactile', 'Taille du produit : 13*8*3.8 cm', 'Poids du produit : 0,16 (KG)']",Souris,noir,ordinateurs-accessoires-informatique
Generic CLAVIER MINI KEYBOARD ET SOURIS SANS FIL 2.4 GHZ - Bl003,8990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/15606/1.jpg?5596,Generic,"['Clavier et souris sans fil', ""Compatible avec tous les systèmes d'exploitation,...avec un signal de 2.4ghz wireless radio"", ""Peut être connecté jusqu'à 10 m de distance et la connections et automatique"", ""Interface de l'appareil RF sans fil"", 'Connectivité Sans fil', 'Convient pour Universel', 'Facteur de forme du clavier Standard', 'Style de clavier Droit', 'Appareils de clavier intégrés N', 'Touches directes Oui', 'Bande de fréquence 2.4 GHz', 'Repose-poignets Non', 'Pavé numérique Oui']",Mini clavier,N/A,ordinateurs-accessoires-informatique
Generic Sac A Dos A Port USB - Noir,4990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/849301/1.jpg?9701,Generic,[],BA004,N/A,ordinateurs-accessoires-informatique
"Generic Adaptateur Multiport USB C vers HDMI, Concentrateur 3 en 1 De Type C Avec Sortie Thunderbolt - Gris",6660,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/701121/1.jpg?3251,Generic,"['Type de produit :\xa0Adaptateur Multiport USB C vers HDMI,', 'Interface HDMI :', 'Le port de convertisseur HDMI 4K UHD peut fournir des images vidéo ultra-haute définition et de meilleurs effets de visualisation pour les projecteurs, les moniteurs.', 'Vous aide à profiter de belles photos de vos films et de votre travail.', ""Cet adaptateur Type-C vers HDMI prend en charge une résolution vidéo jusqu'à 4K (3840X2160) @ 60HZ30HZ."", 'Connexions USB 3.0 :', ""Le port USB 3.0 offre la vitesse de transfert de données maximale la plus élevée, jusqu'à 5 Gbps, transférez facilement des films HD en peu de temps. Compatible avec les clés USB, souris, claviers, appareils photo, disques durs amovibles ou autres périphériques USB 2.0USB 3.0. Aucun logiciel, pilote ou procédure d'installation compliquée n'est requis."", 'Interface TYPE-C :', 'Le port de charge rapide 100W Type-C saura vous satisfaire.', 'Le port USB-C permet de charger rapidement et facilement les téléphones et les ordinateurs portables.', 'La conception du corps en aluminium portable ultra-mince offre une meilleure dissipation de la chaleur.', ""L'interface PD prend en charge une charge haute puissance de 100 W pour garantir que l'appareil dispose d'une puissance suffisante lors de l'extension de l'écran""]",0.1,silver,ordinateurs-accessoires-informatique
Generic Souris Sans Fil Charge Silencieuse Noir,2085,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/784911/1.jpg?2473,Generic,"['Transmission stable 2.4G, plug-and-play, distance de connexion de 10 m.', 'Interface Microre rechargeable, ne payez plus pour la batterie.', 'Touchez silencieusement, ne pas interrompre les autres.', ""Sensibilité jusqu'à 1600 dpi, commutation: 800 dpi  1200 dpi  1600 dpi.""]",CM Mice-BLACK,Noir,ordinateurs-accessoires-informatique
Generic Boost Répéteur WiFi sans fil Extenseur 300Mbps amplificateur Wi-Fi 802.11N/B/G,7401,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/33788/1.jpg?1301,Generic,"['Type de produit:\xa0Boost et Répéteur WiFi sans fil Wifi Extender 300Mbps amplificateur Wi-Fi 802.11NBG', 'Répéteur wifi', 'Boosteur de connexion', 'Bouton WPS', 'Prise RJ45', 'Antenne wifi intégrée', 'Connexion point-to-point']",WR101001,Blanc,ordinateurs-accessoires-informatique
"Generic manette de jeu connectée sans fil, Bluetooth, contrôle à distance pour téléphone",7900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/95489/1.jpg?7483,Generic,"['Notes:', '1. Veuillez permettre une erreur de 0-1cm en raison de la mesure manuelle.', ""Veuillez vous assurer que cela ne vous dérange pas avant d'enchérir."", ""2. En raison de la différence entre les différents moniteurs, l'image peut ne pas refléter la couleur réelle de l'article. Merci!"", 'Emballage Inclus:', '1 x manette de jeu compatible Bluetooth', '1 x Câble USB', '1 x Manua anglais ou chinois']","manette de jeu connectée sans fil, avec Bluetooth",N/A,ordinateurs-accessoires-informatique
Mooka Clé USB - 64GB + Porte-clés High Speed PC - Argent,2545,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/061311/1.jpg?0241,Mooka,"['Matériel: métal', ""Connexion USB, prise en charge de Hot Plug & Play.Pas d'alimentation externe."", ""Prend en charge différents types de systèmes d'exploitation."", ""Stockage à l'état solide, résistant aux chocs et électromagnétique."", 'Stockage de données durable', ""Vitesse rapide de transfert d'écriture  lecture"", 'Configuration matérielle requise: PC avec connexion USB, ordinateur portable', 'Vie:> 1 million de fois']",Mooka Disk,Silver,ordinateurs-accessoires-informatique
XIAOMI Répéteur (amplificateur) Extender Répétieur Wifi Pro 300Mbps - Noir,12000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/88389/1.jpg?5877,XIAOMI,"['Marque: Xiaomi', 'Couleur: Noir', 'Deux antennes externes puissantes à gain élevé offrent une couverture plus large et de meilleures performances, une fonction sans fil, agrandissent votre couverture sans fil', ""Compatible avec le routeur d'autres marques"", 'Taux de transmission: 300 Mbps', ""Prend en charge jusqu'à 64 appareils pour répondre aux besoins de toute la famille"", 'Débit de Transmission: 300 Mbps', 'Antenne: Intégré', 'Fréquence réseau WiFi: 2.4 GHz', 'Alimentation: 100-240 V', ""Taille d'emballage: 15*10*8 cm5.90*3.93 * 3.15in (L * W * H)"", 'Poids du paquet: 125.00g4.40 oz']",Xiaomi,Noir,ordinateurs-accessoires-informatique
"Hp Laptop 15dw - 15.6"" - 1000Go - 4 Go RAM - Dual Core - Gris",172000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/49939/1.jpg?0988,Hp,"['HP Laptop 15-dw1012nk', 'Intel® Celeron® N4020 –', '4 Go de mémoire SDRAM DDR4-2400 (1 x 4 Go)', 'Disque SATA HDD 1000 Go, 5400 trmin', 'Écran HD d’une diagonale de 39,6 cm (15,6 pouces) (1366 x 768)', 'Carte graphique Intel® UHD 600', 'LAN GbE 101001000 intégré', 'Carte combinée Realtek RTL8821CE', 'Wi-Fi® 802.11abgnac (1×1) et Bluetooth® 4.2', 'Free Dos']",15dw,Gris,ordinateurs-accessoires-informatique
Generic Hauteur réglable et conception thermique et support pliable pour ordinateur portable,6200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/30289/1.jpg?0702,Generic,"[""Améliorez l'angle de vision à un niveau horizontal,"", 'réduisez la fatigue causée par un travail à long terme,', 'protégez la colonne cervicale,Plus sain et plus confortable.', 'Conception de coussinet en silicone, antidérapante et stable.']",Supports,argent,ordinateurs-accessoires-informatique
Generic Amplificateur De Signal De Réseau Sans Fil Home Stable Mini WiFi Repeater Boost - Prise Euro - Noir,10930,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/737021/1.jpg?2319,Generic,"['Quatre antennes externes à gain élevé peuvent atteindre une couverture complète du signal à 360° et éliminer les zones mortes WiFi.', 'Vitesse et performances puissantes - Élégant et compact.', ""Connexion intelligente jusqu'à 38 appareils - parfait pour la plupart des foyers."", 'Sécurité ultime - Satisfaction garantie à 100 %.', 'Léger et compact, facile à installer et à utiliser.']",PNAW-300,Noir,ordinateurs-accessoires-informatique
Generic RGB LED Computer Keyboard Game MOUSE PAD 800x300x3mm,7150,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/058611/1.jpg?2051,Generic,"[""[conception unique de l'éclairage LED] la souris RGB a 7 modes d'éclairage. En sélectionnant le mode de couleur préféré de la souris, vous pouvez créer une atmosphère fraîche pendant le jeu."", ""[excellent sens de l'utilisation] conçu avec des matériaux tissés en fibre ultra fine, avec une micro - texture, une surface lisse, une navigation précise et aucune déformation. Une base en caoutchouc antidérapant permet au tapis de la souris de s'accrocher fermement au Bureau."", ""[taille XXL, durable] agrandir pour s'assurer qu'il couvre parfaitement le Bureau et fournit suffisamment d'espace pour se déplacer. La couche imperméable et la fibre spandex rendent le tapis de souris facile à nettoyer et sèche rapidement."", ""[facile à utiliser] Il s'agit d'un plug - and - play USB sans pilote. Vous pouvez modifier le mode LED en cliquant sur le bouton de contrôle. Appuyez et maintenez le bouton pendant 3 secondes pour l'éteindre.""]",Tapis de souris de jeu,Noir,ordinateurs-accessoires-informatique
Generic Clavier Fléxible Filaire USB,5035,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/563021/1.jpg?2463,Generic,"['Type de produit : Clavier souple et ultra fin', 'Touche :\xa0 108', 'Utilisation : bureautique (Desktop comme Laptop) et jeux', 'Dimension :\xa0 49,5 cm x 14 cm x 1,3 cm', 'Pavé numérique : oui', 'Langue : Français AZERTY']",Clavier flexible,Noir,ordinateurs-accessoires-informatique
Generic Housse Pour Ordinateur Portable 13 Pouces - Bleu Foncé,6980,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/380121/1.jpg?3237,Generic,"[""Fabriqué en matériau polyester, la fermeture à glissière à ouverture supérieure glisse comme vous le souhaitez pour faciliter votre utilisation de l'appareil. Léger et mince, il ne rend pas l'appareil plus grand et peut facilement glisser dans une mallette, un sac à dos ou un autre sac."", ""Une poche supplémentaire à l'avant offre suffisamment d'espace pour votre souris, vos écouteurs, votre stylo et votre bloc - notes pour plus de commodité."", 'Avec une couche de rembourrage en mousse de polyester et une doublure en tissu polaire moelleux pour amortir et amortir les chocs, Protégez votre appareil de la poussière, de la saleté, des chocs, des chocs et des rayures accidentelles.']",Housse pour ordinateur portable,Bleu Foncé,ordinateurs-accessoires-informatique
Fashion Housse Pour Ordinateur Portable - Marron,8080,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/721121/1.jpg?4448,Fashion,"[""Tissu PU imperméable, imperméable et facile d'entretien."", 'Support de trépied stable, support stable.', ""Le design d'apparence est simple et élégant, le tissu est confortable, pas facile à déformer, la main est super délicate et la finition est exquise."", 'Aucun dommage à la machine (ordinateur), résistant à la lumière et à la chaleur, et bonne dissipation de la chaleur.', ""Lustre naturel, forte adsorption magnétique, pas d'électricité statique."", 'Opération pliable, support de type cadre, peut être utilisé verticalement, regarder des films, peut être stocké et facile à utiliser.', 'Facile à plier comme support pour une meilleure dissipation de la chaleur et un meilleur refroidissement.', ""Un sac polyvalent, non seulement un sac d'ordinateur, mais aussi un support, peut être utilisé comme tapis de souris, bloc-notes.""]",Sacoche pour ordinateur portable PU05,Brun,ordinateurs-accessoires-informatique
